string,string,string,string
boxno,sn,carno,creattime
LFB7201711030278,1PQ1739006260,32021734,2017/11/3 17:19
LFB7201711030278,1PQ1739006582,32021730,2017/11/3 17:19
LFB7201711030278,1PQ1739008051,32021749,2017/11/3 17:19
LFB7201711030278,1PQ1739008521,32021350,2017/11/3 17:19
LFB7201711030278,1PQ1739008686,32021744,2017/11/3 17:19
LFB7201711030278,1PQ1739008921,32021728,2017/11/3 17:19
LFB7201711030278,1PQ1739009269,32021736,2017/11/3 17:19
LFB7201711030279,1PQ1739008015,32021761,2017/11/3 17:25
LFB7201711030279,1PQ1739008043,32021745,2017/11/3 17:25
LFB7201711030279,1PQ1739008048,32021758,2017/11/3 17:25
LFB7201711030279,1PQ1739008661,32021768,2017/11/3 17:25
LFB7201711030279,1PQ1739008705,32021747,2017/11/3 17:25
LFB7201711030279,1PQ1739000993,32020996,2017/11/3 17:25
LFB7201711030279,1PQ1739005362,32021743,2017/11/3 17:25
LFB7201711030279,1PQ1739005701,32021755,2017/11/3 17:25
LFB7201711030279,1PQ1739001528,32021754,2017/11/3 17:25
LFB7201711030279,1PQ1739001680,32021111,2017/11/3 17:25
LFB7201711030279,1PQ1739042898,32011844,2017/11/3 17:25
LFB7201711030279,1PQ1739022684,32025360,2017/11/3 17:25
LFB7201711030279,1PQ1739023062,32012360,2017/11/3 17:25
LFB7201711030279,1PQ1739022044,32021935,2017/11/3 17:25
LFB7201711030279,1PQ1739036696,32004536,2017/11/3 17:25
LFB7201711030279,1PQ1739031842,32021616,2017/11/3 17:25
LFB7201711030279,1PQ1739014279,32021752,2017/11/3 17:25
LFB7201711030279,1PQ1739014789,32021740,2017/11/3 17:25
LFB7201711030280,1PQ1739016347,32006339,2017/11/3 17:30
LFB7201711030280,1PQ1739016793,32006317,2017/11/3 17:30
LFB7201711030280,1PQ1739016936,32006313,2017/11/3 17:30
LFB7201711030280,1PQ1739020328,32006289,2017/11/3 17:30
LFB7201711030280,1PQ1739021506,32006323,2017/11/3 17:30
LFB7201711030280,1PQ1739002234,32027255,2017/11/3 17:30
LFB7201711030280,1PQ1739008844,32041112,2017/11/3 17:30
LFB7201711030280,1PQ1739002954,32005883,2017/11/3 17:30
LFB7201711030280,1PQ1739003254,32004365,2017/11/3 17:30
LFB7201711030280,1PQ1739004577,32005891,2017/11/3 17:30
LFB7201711030280,1PQ1739006794,32006301,2017/11/3 17:30
LFB7201711030280,1PQ1739000402,32014995,2017/11/3 17:30
LFB7201711030280,1PQ1739043952,32041109,2017/11/3 17:30
LFB7201711030280,1PQ1739045320,32041122,2017/11/3 17:30
LFB7201711030280,1PQ1739033204,32014905,2017/11/3 17:30
LFB7201711030280,1PQ1739034992,32005997,2017/11/3 17:30
LFB7201711030280,1PQ1739037014,32014998,2017/11/3 17:30
LFB7201711030280,1PQ1739040451,32014889,2017/11/3 17:30
LFB7201711030281,1PQ1739040542,32021762,2017/11/3 17:31
LFB7201711030281,1PQ1739038471,32004625,2017/11/3 17:31
LFB7201711030281,1PQ1739036636,32004097,2017/11/3 17:31
LFB7201711030281,1PQ1739000705,32021200,2017/11/3 17:31
LFB7201711030281,1PQ1739001064,32021059,2017/11/3 17:31
LFB7201711030281,1PQ1739001239,32006564,2017/11/3 17:31
LFB7201711030281,1PQ1739002567,32021090,2017/11/3 17:31
LFB7201711030281,1PQ1739002586,32021854,2017/11/3 17:31
LFB7201711030281,1PQ1739006305,32021777,2017/11/3 17:31
LFB7201711030281,1PQ1739006505,32021772,2017/11/3 17:31
LFB7201711030281,1PQ1739019788,32025323,2017/11/3 17:31
LFB7201711030281,1PQ1739014779,32021760,2017/11/3 17:31
LFB7201711030281,1PQ1739015925,32004147,2017/11/3 17:31
LFB7201711030281,1PQ1739013949,32021764,2017/11/3 17:31
LFB7201711030281,1PQ1739021823,32004622,2017/11/3 17:31
LFB7201711030281,1PQ1739022677,32004646,2017/11/3 17:31
LFB7201711030281,1PQ1739030053,32004479,2017/11/3 17:31
LFB7201711030281,1PQ1739030855,32004615,2017/11/3 17:31
LFB7201711030282,1PQ1739030616,32041517,2017/11/3 17:43
LFB7201711030282,1PQ1739032687,32041430,2017/11/3 17:43
LFB7201711030282,1PQ1739038211,32005540,2017/11/3 17:43
LFB7201711030282,1PQ1739038388,32025648,2017/11/3 17:43
LFB7201711030282,1PQ1739038655,32041440,2017/11/3 17:43
LFB7201711030282,1PQ1739035486,32025939,2017/11/3 17:43
LFB7201711030282,1PQ1739036137,32005995,2017/11/3 17:43
LFB7201711030282,1PQ1739042033,32041144,2017/11/3 17:43
LFB7201711030282,1PQ1739042054,32041427,2017/11/3 17:43
LFB7201711030282,1PQ1739042062,32041062,2017/11/3 17:43
LFB7201711030282,1PQ1739006215,32004439,2017/11/3 17:43
LFB7201711030282,1PQ1739006565,32006309,2017/11/3 17:43
LFB7201711030282,1PQ1739000437,32026896,2017/11/3 17:43
LFB7201711030282,1PQ1739000440,32041502,2017/11/3 17:43
LFB7201711030282,1PQ1739002300,32005999,2017/11/3 17:43
LFB7201711030282,1PQ1739002776,32005881,2017/11/3 17:43
LFB7201711030282,1PQ1739002975,32004408,2017/11/3 17:43
LFB7201711030282,1PQ1739004041,32005996,2017/11/3 17:43
LFB7201711030283,1PQ1739003152,32006116,2017/11/3 17:53
LFB7201711030283,1PQ1739004114,32014933,2017/11/3 17:53
LFB7201711030283,1PQ1739008859,32041133,2017/11/3 17:53
LFB7201711030283,1PQ1739000281,32014948,2017/11/3 17:53
LFB7201711030283,1PQ1739000463,32014988,2017/11/3 17:53
LFB7201711030283,1PQ1739036838,32005233,2017/11/3 17:53
LFB7201711030283,1PQ1739036940,32006099,2017/11/3 17:53
LFB7201711030283,1PQ1739036981,32014931,2017/11/3 17:53
LFB7201711030283,1PQ1739040632,32041059,2017/11/3 17:53
LFB7201711030283,1PQ1739035437,32005882,2017/11/3 17:53
LFB7201711030283,1PQ1739035955,32014915,2017/11/3 17:53
LFB7201711030283,1PQ1739038199,32014886,2017/11/3 17:53
LFB7201711030283,1PQ1739009634,32041053,2017/11/3 17:53
LFB7201711030283,1PQ1739009727,32006959,2017/11/3 17:53
LFB7201711030283,1PQ1739030270,32007042,2017/11/3 17:53
LFB7201711030283,1PQ1739031644,32041433,2017/11/3 17:53
LFB7201711030283,1PQ1739027553,32005596,2017/11/3 17:53
LFB7201711030283,1PQ1739027976,32006956,2017/11/3 17:53
LFB7201711030284,1PQ1739010776,32021364,2017/11/3 18:42
LFB7201711030284,1PQ1739012750,32003879,2017/11/3 18:42
LFB7201711030284,1PQ1739016250,32003868,2017/11/3 18:42
LFB7201711030284,1PQ1739014395,32003467,2017/11/3 18:42
LFB7201711030284,1PQ1739014596,32021782,2017/11/3 18:42
LFB7201711030284,1PQ1739006292,32021781,2017/11/3 18:42
LFB7201711030284,1PQ1739006659,32021770,2017/11/3 18:42
LFB7201711030284,1PQ1739007172,32021771,2017/11/3 18:42
LFB7201711030284,1PQ1739008696,32021727,2017/11/3 18:42
LFB7201711030284,1PQ1739009364,32021105,2017/11/3 18:42
LFB7201711030284,1PQ1739005380,32021759,2017/11/3 18:42
LFB7201711030284,1PQ1739005470,32021779,2017/11/3 18:42
LFB7201711030284,1PQ1739006046,32021776,2017/11/3 18:42
LFB7201711030284,1PQ1739038127,32004611,2017/11/3 18:42
LFB7201711030284,1PQ1739038728,32004520,2017/11/3 18:42
LFB7201711030284,1PQ1739037261,32012344,2017/11/3 18:42
LFB7201711030284,1PQ1739037846,32004616,2017/11/3 18:42
LFB7201711030284,1PQ1739034778,32004617,2017/11/3 18:42
LFB7201711030285,1PQ1739034467,32004192,2017/11/3 18:47
LFB7201711030285,1PQ1739034655,32004610,2017/11/3 18:47
LFB7201711030285,1PQ1739034671,32004441,2017/11/3 18:47
LFB7201711030285,1PQ1739037194,32003859,2017/11/3 18:47
LFB7201711030285,1PQ1739038616,32003568,2017/11/3 18:47
LFB7201711030285,1PQ1739032788,32004594,2017/11/3 18:47
LFB7201711030285,1PQ1739040220,32004190,2017/11/3 18:47
LFB7201711030285,1PQ1739005175,32021775,2017/11/3 18:47
LFB7201711030285,1PQ1739005463,32021737,2017/11/3 18:47
LFB7201711030285,1PQ1739005913,32021787,2017/11/3 18:47
LFB7201711030285,1PQ1739001568,32021792,2017/11/3 18:47
LFB7201711030285,1PQ1739006329,32021778,2017/11/3 18:47
LFB7201711030285,1PQ1739006983,32021786,2017/11/3 18:47
LFB7201711030285,1PQ1739024213,32015895,2017/11/3 18:47
LFB7201711030285,1PQ1739020270,32004613,2017/11/3 18:47
LFB7201711030285,1PQ1739016338,32021482,2017/11/3 18:47
LFB7201711030285,1PQ1739016799,32021965,2017/11/3 18:47
LFB7201711030285,1PQ1739044280,32021966,2017/11/3 18:47
LFB7201711030286,1PQ1739030265,32004645,2017/11/3 18:52
LFB7201711030286,1PQ1739030387,32015957,2017/11/3 18:52
LFB7201711030286,1PQ1739041681,32004621,2017/11/3 18:52
LFB7201711030286,1PQ1739034668,32004572,2017/11/3 18:52
LFB7201711030286,1PQ1739032997,32004025,2017/11/3 18:52
LFB7201711030286,1PQ1739038313,32015959,2017/11/3 18:52
LFB7201711030286,1PQ1739006314,32021791,2017/11/3 18:52
LFB7201711030286,1PQ1739007184,32015904,2017/11/3 18:52
LFB7201711030286,1PQ1739001024,32015930,2017/11/3 18:52
LFB7201711030286,1PQ1739005898,32021355,2017/11/3 18:52
LFB7201711030286,1PQ1739005927,32021757,2017/11/3 18:52
LFB7201711030286,1PQ1739016553,32022023,2017/11/3 18:52
LFB7201711030286,1PQ1739015304,32003854,2017/11/3 18:52
LFB7201711030286,1PQ1739018784,32004680,2017/11/3 18:52
LFB7201711030286,1PQ1739019768,32003480,2017/11/3 18:52
LFB7201711030286,1PQ1739020034,32004630,2017/11/3 18:52
LFB7201711030286,1PQ1739020108,32012524,2017/11/3 18:52
LFB7201711030286,1PQ1739010586,32004673,2017/11/3 18:52
LFB7201711030287,1PQ1739014788,32021780,2017/11/3 18:55
LFB7201711030287,1PQ1739017000,32021537,2017/11/3 18:55
LFB7201711030287,1PQ1739017106,32020973,2017/11/3 18:55
LFB7201711030287,1PQ1739012151,32014006,2017/11/3 18:55
LFB7201711030287,1PQ1739038107,32003598,2017/11/3 18:55
LFB7201711030287,1PQ1739034388,32004066,2017/11/3 18:55
LFB7201711030287,1PQ1739043668,32004588,2017/11/3 18:55
LFB7201711030287,1PQ1739026239,32002496,2017/11/3 18:55
LFB7201711030287,1PQ1739020838,32004180,2017/11/3 18:55
LFB7201711030287,1PQ1739022112,32021553,2017/11/3 18:55
LFB7201711030287,1PQ1739007134,32021793,2017/11/3 18:55
LFB7201711030287,1PQ1739007173,32021796,2017/11/3 18:55
LFB7201711030287,1PQ1739007296,32021717,2017/11/3 18:55
LFB7201711030287,1PQ1739000250,32021108,2017/11/3 18:55
LFB7201711030287,1PQ1739001016,32021130,2017/11/3 18:55
LFB7201711030287,1PQ1739007871,32021928,2017/11/3 18:55
LFB7201711030287,1PQ1739008531,32015919,2017/11/3 18:55
LFB7201711030287,1PQ1739002137,32021170,2017/11/3 18:55
LFB7201711030288,1PQ1739001379,32021224,2017/11/3 18:59
LFB7201711030288,1PQ1739005335,32021751,2017/11/3 18:59
LFB7201711030288,1PQ1739008931,32021748,2017/11/3 18:59
LFB7201711030288,1PQ1739007659,32022194,2017/11/3 18:59
LFB7201711030288,1PQ1739045330,32004225,2017/11/3 18:59
LFB7201711030288,1PQ1739015836,32021566,2017/11/3 18:59
LFB7201711030288,1PQ1739009896,32021233,2017/11/3 18:59
LFB7201711030288,1PQ1739009995,32021742,2017/11/3 18:59
LFB7201711030288,1PQ1739010719,32004678,2017/11/3 18:59
LFB7201711030288,1PQ1739019699,32004619,2017/11/3 18:59
LFB7201711030288,1PQ1739019762,32021490,2017/11/3 18:59
LFB7201711030288,1PQ1739013272,32020977,2017/11/3 18:59
LFB7201711030288,1PQ1739034020,32003130,2017/11/3 18:59
LFB7201711030288,1PQ1739039848,32003321,2017/11/3 18:59
LFB7201711030288,1PQ1739038606,32004629,2017/11/3 18:59
LFB7201711030288,1PQ1739026353,32002407,2017/11/3 18:59
LFB7201711030288,1PQ1739023056,32002498,2017/11/3 18:59
LFB7201711030288,1PQ1739023523,32002511,2017/11/3 18:59
LFB7201711030289,1PQ1739022193,32023574,2017/11/3 19:00
LFB7201711030289,1PQ1739030958,32041520,2017/11/3 19:00
LFB7201711030289,1PQ1739019881,32041238,2017/11/3 19:00
LFB7201711030289,1PQ1739017449,32041115,2017/11/3 19:00
LFB7201711030289,1PQ1739018893,32027374,2017/11/3 19:00
LFB7201711030289,1PQ1739009787,32005857,2017/11/3 19:00
LFB7201711030289,1PQ1739001654,32006320,2017/11/3 19:00
LFB7201711030289,1PQ1739002615,32041116,2017/11/3 19:00
LFB7201711030289,1PQ1739002996,32007031,2017/11/3 19:00
LFB7201711030289,1PQ1739009097,32041099,2017/11/3 19:00
LFB7201711030289,1PQ1739009161,32041042,2017/11/3 19:00
LFB7201711030289,1PQ1739000131,32041117,2017/11/3 19:00
LFB7201711030289,1PQ1739000478,32041095,2017/11/3 19:00
LFB7201711030289,1PQ1739043168,32041141,2017/11/3 19:00
LFB7201711030289,1PQ1739042020,32041056,2017/11/3 19:00
LFB7201711030289,1PQ1739042414,32041051,2017/11/3 19:00
LFB7201711030289,1PQ1739040764,32041431,2017/11/3 19:00
LFB7201711030289,1PQ1739035580,32002760,2017/11/3 19:00
LFB7201711030290,1PQ1739041155,32004224,2017/11/3 19:05
LFB7201711030290,1PQ1739032286,32041046,2017/11/3 19:05
LFB7201711030290,1PQ1739033174,32041060,2017/11/3 19:05
LFB7201711030290,1PQ1739000028,32014994,2017/11/3 19:05
LFB7201711030290,1PQ1739000036,32014985,2017/11/3 19:05
LFB7201711030290,1PQ1739000246,32041516,2017/11/3 19:05
LFB7201711030290,1PQ1739000286,32005904,2017/11/3 19:05
LFB7201711030290,1PQ1739000503,32041105,2017/11/3 19:05
LFB7201711030290,1PQ1739001373,32014959,2017/11/3 19:05
LFB7201711030290,1PQ1739008314,32041121,2017/11/3 19:05
LFB7201711030290,1PQ1739008857,32041494,2017/11/3 19:05
LFB7201711030290,1PQ1739008863,32041118,2017/11/3 19:05
LFB7201711030290,1PQ1739009024,32041123,2017/11/3 19:05
LFB7201711030290,1PQ1739003224,32006102,2017/11/3 19:05
LFB7201711030290,1PQ1739003437,32005029,2017/11/3 19:05
LFB7201711030290,1PQ1739029591,32004385,2017/11/3 19:05
LFB7201711030290,1PQ1739009811,32014949,2017/11/3 19:05
LFB7201711030290,1PQ1739014858,32015739,2017/11/3 19:05
LFB7201711030291,1PQ1739030637,32004389,2017/11/3 19:13
LFB7201711030291,1PQ1739030790,32004373,2017/11/3 19:13
LFB7201711030291,1PQ1739033197,32041078,2017/11/3 19:13
LFB7201711030291,1PQ1739042037,32041064,2017/11/3 19:13
LFB7201711030291,1PQ1739036127,32014953,2017/11/3 19:13
LFB7201711030291,1PQ1739003025,32014927,2017/11/3 19:13
LFB7201711030291,1PQ1739003045,32014980,2017/11/3 19:13
LFB7201711030291,1PQ1739003460,32004375,2017/11/3 19:13
LFB7201711030291,1PQ1739004022,32014883,2017/11/3 19:13
LFB7201711030291,1PQ1739000260,32041091,2017/11/3 19:13
LFB7201711030291,1PQ1739006226,32004337,2017/11/3 19:13
LFB7201711030291,1PQ1739005534,32004420,2017/11/3 19:13
LFB7201711030291,1PQ1739006018,32004323,2017/11/3 19:13
LFB7201711030291,1PQ1739001354,32024160,2017/11/3 19:13
LFB7201711030291,1PQ1739043349,32041120,2017/11/3 19:13
LFB7201711030291,1PQ1739043492,32041139,2017/11/3 19:13
LFB7201711030291,1PQ1739047386,32041142,2017/11/3 19:13
LFB7201711030291,1PQ1739047419,32041512,2017/11/3 19:13
LFB7201711030292,1PQ1739035977,32012735,2017/11/3 19:18
LFB7201711030292,1PQ1739036053,32002654,2017/11/3 19:18
LFB7201711030292,1PQ1739037078,32003012,2017/11/3 19:18
LFB7201711030292,1PQ1739034788,32003977,2017/11/3 19:18
LFB7201711030292,1PQ1739041992,32004072,2017/11/3 19:18
LFB7201711030292,1PQ1739033105,32012821,2017/11/3 19:18
LFB7201711030292,1PQ1739009659,32021674,2017/11/3 19:18
LFB7201711030292,1PQ1739012823,32002404,2017/11/3 19:18
LFB7201711030292,1PQ1739024634,32002519,2017/11/3 19:18
LFB7201711030292,1PQ1739024928,32003232,2017/11/3 19:18
LFB7201711030292,1PQ1739027903,32002464,2017/11/3 19:18
LFB7201711030292,1PQ1739025612,32002421,2017/11/3 19:18
LFB7201711030292,1PQ1739004056,32006554,2017/11/3 19:18
LFB7201711030292,1PQ1739005491,32021803,2017/11/3 19:18
LFB7201711030292,1PQ1739008689,32021731,2017/11/3 19:18
LFB7201711030292,1PQ1739008704,32021739,2017/11/3 19:18
LFB7201711030292,1PQ1739007137,32021795,2017/11/3 19:18
LFB7201711030292,1PQ1739007487,32021789,2017/11/3 19:18
LFB7201711030293,1PQ1739002283,32006113,2017/11/3 19:20
LFB7201711030293,1PQ1739002632,32041450,2017/11/3 19:20
LFB7201711030293,1PQ1739000027,32041049,2017/11/3 19:20
LFB7201711030293,1PQ1739002877,32041138,2017/11/3 19:20
LFB7201711030293,1PQ1739002913,32014958,2017/11/3 19:20
LFB7201711030293,1PQ1739003532,32041487,2017/11/3 19:20
LFB7201711030293,1PQ1739003765,32014987,2017/11/3 19:20
LFB7201711030293,1PQ1739009440,32041506,2017/11/3 19:20
LFB7201711030293,1PQ1739009928,32006075,2017/11/3 19:20
LFB7201711030293,1PQ1739042930,32041479,2017/11/3 19:20
LFB7201711030293,1PQ1739037468,32006958,2017/11/3 19:20
LFB7201711030293,1PQ1739035227,32004404,2017/11/3 19:20
LFB7201711030293,1PQ1739041886,32041458,2017/11/3 19:20
LFB7201711030293,1PQ1739040638,32041057,2017/11/3 19:20
LFB7201711030293,1PQ1739033623,32014906,2017/11/3 19:20
LFB7201711030293,1PQ1739030635,32041518,2017/11/3 19:20
LFB7201711030293,1PQ1739031089,32041452,2017/11/3 19:20
LFB7201711030293,1PQ1739031245,32041054,2017/11/3 19:20
LFB7201711030294,1PQ1739031553,32003214,2017/11/3 19:29
LFB7201711030294,1PQ1739025317,32002395,2017/11/3 19:29
LFB7201711030294,1PQ1739026155,32002374,2017/11/3 19:29
LFB7201711030294,1PQ1739027417,32004506,2017/11/3 19:29
LFB7201711030294,1PQ1739027701,32002429,2017/11/3 19:29
LFB7201711030294,1PQ1739022083,32023176,2017/11/3 19:29
LFB7201711030294,1PQ1739029876,32002383,2017/11/3 19:29
LFB7201711030294,1PQ1739043811,32004663,2017/11/3 19:29
LFB7201711030294,1PQ1739006229,32039905,2017/11/3 19:29
LFB7201711030294,1PQ1739006268,32039909,2017/11/3 19:29
LFB7201711030294,1PQ1739001137,32006556,2017/11/3 19:29
LFB7201711030294,1PQ1739005538,32021802,2017/11/3 19:29
LFB7201711030294,1PQ1739012743,32002430,2017/11/3 19:29
LFB7201711030294,1PQ1739020228,32004653,2017/11/3 19:29
LFB7201711030294,1PQ1739034261,32003202,2017/11/3 19:29
LFB7201711030294,1PQ1739034474,32014018,2017/11/3 19:29
LFB7201711030294,1PQ1739036789,32003163,2017/11/3 19:29
LFB7201711030294,1PQ1739040071,32004154,2017/11/3 19:29
LFB7201711030295,1PQ1739031859,32014903,2017/11/3 19:33
LFB7201711030295,1PQ1739036748,32005835,2017/11/3 19:33
LFB7201711030295,1PQ1739035163,32014904,2017/11/3 19:33
LFB7201711030295,1PQ1739042131,32041449,2017/11/3 19:33
LFB7201711030295,1PQ1739002935,32004380,2017/11/3 19:33
LFB7201711030295,1PQ1739003097,32041463,2017/11/3 19:33
LFB7201711030295,1PQ1739003124,32004355,2017/11/3 19:33
LFB7201711030295,1PQ1739004113,32002726,2017/11/3 19:33
LFB7201711030295,1PQ1739001660,32004333,2017/11/3 19:33
LFB7201711030295,1PQ1739002757,32041499,2017/11/3 19:33
LFB7201711030295,1PQ1739002780,32004382,2017/11/3 19:33
LFB7201711030295,1PQ1739000289,32014983,2017/11/3 19:33
LFB7201711030295,1PQ1739000545,32004376,2017/11/3 19:33
LFB7201711030295,1PQ1739009218,32041055,2017/11/3 19:33
LFB7201711030295,1PQ1739030405,32005921,2017/11/3 19:33
LFB7201711030295,1PQ1739031266,32041462,2017/11/3 19:33
LFB7201711030295,1PQ1739020526,32005837,2017/11/3 19:33
LFB7201711030295,1PQ1739012229,32005495,2017/11/3 19:33
LFB7201711030296,1PQ1739014474,32014027,2017/11/3 19:36
LFB7201711030296,1PQ1739012911,32004208,2017/11/3 19:36
LFB7201711030296,1PQ1739013456,32003930,2017/11/3 19:36
LFB7201711030296,1PQ1739040100,32012599,2017/11/3 19:36
LFB7201711030296,1PQ1739040126,32011967,2017/11/3 19:36
LFB7201711030296,1PQ1739040214,32005507,2017/11/3 19:36
LFB7201711030296,1PQ1739041168,32004054,2017/11/3 19:36
LFB7201711030296,1PQ1739038893,32015888,2017/11/3 19:36
LFB7201711030296,1PQ1739039187,32012574,2017/11/3 19:36
LFB7201711030296,1PQ1739034189,32004644,2017/11/3 19:36
LFB7201711030296,1PQ1739034341,32004135,2017/11/3 19:36
LFB7201711030296,1PQ1739035901,32015893,2017/11/3 19:36
LFB7201711030296,1PQ1739036702,32011830,2017/11/3 19:36
LFB7201711030296,1PQ1739036993,32011935,2017/11/3 19:36
LFB7201711030296,1PQ1739037064,32004535,2017/11/3 19:36
LFB7201711030296,1PQ1739043383,32004614,2017/11/3 19:36
LFB7201711030296,1PQ1739043770,32003133,2017/11/3 19:36
LFB7201711030296,1PQ1739028509,32002576,2017/11/3 19:36
LFB7201711030297,1PQ1739029565,32004281,2017/11/3 19:40
LFB7201711030297,1PQ1739024345,32002491,2017/11/3 19:40
LFB7201711030297,1PQ1739021829,32004129,2017/11/3 19:40
LFB7201711030297,1PQ1739025389,32012357,2017/11/3 19:40
LFB7201711030297,1PQ1739037669,32012489,2017/11/3 19:40
LFB7201711030297,1PQ1739038736,32004501,2017/11/3 19:40
LFB7201711030297,1PQ1739041696,32012809,2017/11/3 19:40
LFB7201711030297,1PQ1739041878,32003100,2017/11/3 19:40
LFB7201711030297,1PQ1739040087,32003171,2017/11/3 19:40
LFB7201711030297,1PQ1739040387,32004205,2017/11/3 19:40
LFB7201711030297,1PQ1739035920,32003249,2017/11/3 19:40
LFB7201711030297,1PQ1739034050,32005488,2017/11/3 19:40
LFB7201711030297,1PQ1739034507,32003967,2017/11/3 19:40
LFB7201711030297,1PQ1739034577,32004603,2017/11/3 19:40
LFB7201711030297,1PQ1739008064,32021741,2017/11/3 19:40
LFB7201711030297,1PQ1739007196,32021804,2017/11/3 19:40
LFB7201711030297,1PQ1739012825,32005501,2017/11/3 19:40
LFB7201711030297,1PQ1739047460,32004168,2017/11/3 19:40
LFB7201711030298,1PQ1739006564,32002697,2017/11/3 19:41
LFB7201711030298,1PQ1739002948,32004383,2017/11/3 19:41
LFB7201711030298,1PQ1739002982,32005818,2017/11/3 19:41
LFB7201711030298,1PQ1739003166,32004378,2017/11/3 19:41
LFB7201711030298,1PQ1739005736,32004329,2017/11/3 19:41
LFB7201711030298,1PQ1739009330,32014097,2017/11/3 19:41
LFB7201711030298,1PQ1739002583,32005915,2017/11/3 19:41
LFB7201711030298,1PQ1739000029,32002668,2017/11/3 19:41
LFB7201711030298,1PQ1739000111,32014978,2017/11/3 19:41
LFB7201711030298,1PQ1739000653,32026893,2017/11/3 19:41
LFB7201711030298,1PQ1739000944,32014977,2017/11/3 19:41
LFB7201711030298,1PQ1739041983,32041052,2017/11/3 19:41
LFB7201711030298,1PQ1739042006,32041475,2017/11/3 19:41
LFB7201711030298,1PQ1739036551,32005910,2017/11/3 19:41
LFB7201711030298,1PQ1739036779,32005876,2017/11/3 19:41
LFB7201711030298,1PQ1739035228,32004406,2017/11/3 19:41
LFB7201711030298,1PQ1739036282,32005880,2017/11/3 19:41
LFB7201711030298,1PQ1739009454,32004958,2017/11/3 19:41
LFB7201711030299,1PQ1739009708,32005920,2017/11/3 19:47
LFB7201711030299,1PQ1739000072,32014990,2017/11/3 19:47
LFB7201711030299,1PQ1739000107,32007039,2017/11/3 19:47
LFB7201711030299,1PQ1739001145,32004386,2017/11/3 19:47
LFB7201711030299,1PQ1739002914,32005911,2017/11/3 19:47
LFB7201711030299,1PQ1739006527,32006255,2017/11/3 19:47
LFB7201711030299,1PQ1739001651,32004402,2017/11/3 19:47
LFB7201711030299,1PQ1739001778,32014888,2017/11/3 19:47
LFB7201711030299,1PQ1739002503,32005840,2017/11/3 19:47
LFB7201711030299,1PQ1739002657,32014997,2017/11/3 19:47
LFB7201711030299,1PQ1739002795,32014981,2017/11/3 19:47
LFB7201711030299,1PQ1739008724,32005873,2017/11/3 19:47
LFB7201711030299,1PQ1739008849,32041482,2017/11/3 19:47
LFB7201711030299,1PQ1739028626,32004401,2017/11/3 19:47
